QUIT, 4, 5_0_0, 500000000, 2308130099, , , , , , , , , , , 0, 4988999, 9990, 1011, 9990, 0
QUIT, 4, 500_1_100, 0, 189183920726, , , , , , , , , , , 0, 489181587, 3576569, 7241844, 3585401, 2
QUIT, 4, 5_1_100, 500000000, 1890647625, , , , , , , , , , , 0, 4913126, 13149, 73725, 13233, 0
QUIT, 4, 500_5_100, 0, 188263254179, , , , , , , , , , , 0, 455404898, 1624991, 42970111, 1784557, 2
QUIT, 4, 5_5_100, 500000000, 1868381740, , , , , , , , , , , 0, 4495825, 72081, 432094, 73720, 0
QUIT, 4, 500_25_100, 0, 199882415309, , , , , , , , , , , 0, 356857158, 1291876, 141850966, 1846956, 2
QUIT, 4, 5_25_100, 500000000, 1999075002, , , , , , , , , , , 0, 3569370, 11965, 1418665, 17475, 0
QUIT, 4, 500_100_100, 0, 158554211861, , , , , , , , , , , 0, 131458260, 599640, 367942100, 1690915, 2
QUIT, 4, 5_100_100, 500000000, 1401735260, , , , , , , , , , , 0, 3846, 15, 4996139, 15310, 0
QUIT, 8, 500_0_0, 0, 258667251303, , , , , , , , , , , 0, 498181889, 997206, 820905, 997206, 2
QUIT, 8, 5_0_0, 500000000, 2573933123, , , , , , , , , , , 0, 4981690, 9971, 8339, 9971, 0
QUIT, 8, 500_1_100, 0, 298870881171, , , , , , , , , , , 0, 486760781, 5728976, 7510243, 5739541, 2
QUIT, 8, 5_1_100, 500000000, 2992935836, , , , , , , , , , , 0, 4911125, 13386, 75489, 13482, 0
QUIT, 8, 500_5_100, 0, 243534534644, , , , , , , , , , , 0, 450046115, 2252343, 47701542, 2475000, 2
QUIT, 8, 5_5_100, 500000000, 2438307012, , , , , , , , , , , 0, 4508693, 12825, 478482, 15034, 0
QUIT, 8, 500_25_100, 0, 279794184256, , , , , , , , , , , 0, 353277587, 1344210, 145378203, 2100713, 2
QUIT, 8, 5_25_100, 500000000, 2801971178, , , , , , , , , , , 0, 3533190, 11860, 1454950, 19306, 0
QUIT, 8, 500_100_100, 0, 213518454177, , , , , , , , , , , 0, 130992107, 653400, 368354493, 1807550, 2
QUIT, 8, 5_100_100, 500000000, 1915675160, , , , , , , , , , , 0, 3855, 15, 4996130, 15355, 0
QUIT, 16, 500_0_0, 0, 295932894311, , , , , , , , , , , 0, 494760618, 990131, 4249251, 991173, 2
QUIT, 16, 5_0_0, 500000000, 2956148294, , , , , , , , , , , 0, 4947488, 9901, 42611, 9911, 0
QUIT, 16, 500_1_100, 0, 352611084522, , , , , , , , , , , 0, 474985203, 12290448, 12724349, 12306852, 2
QUIT, 16, 5_1_100, 500000000, 3545322693, , , , , , , , , , , 0, 4770486, 100554, 128960, 100727, 0
QUIT, 16, 500_5_100, 0, 324725341588, , , , , , , , , , , 0, 439879149, 4942952, 55177899, 5184673, 2
QUIT, 16, 5_5_100, 500000000, 3235668837, , , , , , , , , , , 0, 4371793, 77094, 551113, 79537, 0
QUIT, 16, 500_25_100, 0, 360412807380, , , , , , , , , , , 0, 344592943, 1277423, 154129634, 1910538, 2
QUIT, 16, 5_25_100, 500000000, 3611287905, , , , , , , , , , , 0, 3426123, 33739, 1540138, 39834, 0
QUIT, 16, 500_100_100, 0, 288759049353, , , , , , , , , , , 0, 129735018, 603736, 369661246, 1722269, 2
QUIT, 16, 5_100_100, 500000000, 2604186026, , , , , , , , , , , 0, 3773, 13, 4996214, 15268, 0
QUIT, 32, 500_0_0, 0, 432198534666, , , , , , , , , , , 0, 486004180, 972439, 13023381, 1903789, 2
QUIT, 32, 5_0_0, 500000000, 4312974454, , , , , , , , , , , 0, 4859555, 9724, 130721, 19142, 0
QUIT, 32, 500_1_100, 0, 417012903937, , , , , , , , , , , 0, 456585550, 17435287, 25979163, 17532902, 2
QUIT, 32, 5_1_100, 500000000, 4147708731, , , , , , , , , , , 0, 4639727, 91789, 268484, 92730, 0
QUIT, 32, 500_5_100, 0, 457933787516, , , , , , , , , , , 0, 424841672, 1772356, 73385972, 2005301, 2
QUIT, 32, 5_5_100, 500000000, 4569621686, , , , , , , , , , , 0, 4248865, 12571, 738564, 14881, 0
QUIT, 32, 500_25_100, 0, 445510453860, , , , , , , , , , , 0, 331013817, 1412878, 167573305, 1895904, 2
QUIT, 32, 5_25_100, 500000000, 4429613388, , , , , , , , , , , 0, 3309816, 11597, 1678587, 16667, 0
QUIT, 32, 500_100_100, 0, 387001890867, , , , , , , , , , , 0, 126759890, 591241, 372648869, 1720386, 2
QUIT, 32, 5_100_100, 500000000, 3765323107, , , , , , , , , , , 0, 3866, 15, 4996119, 15258, 0
QUIT, 48, 500_0_0, 0, 482747442285, , , , , , , , , , , 0, 468985769, 938570, 30075661, 2454927, 2
QUIT, 48, 5_0_0, 500000000, 4845091527, , , , , , , , , , , 0, 4690267, 9386, 300347, 24474, 0
QUIT, 48, 500_1_100, 0, 689342417861, , , , , , , , , , , 0, 454833201, 2814113, 42352686, 2980198, 2
QUIT, 48, 5_1_100, 500000000, 6883384509, , , , , , , , , , , 0, 4556978, 12554, 430468, 14136, 0
QUIT, 48, 500_5_100, 0, 712445419476, , , , , , , , , , , 0, 407000104, 1945896, 91054000, 2246469, 2
QUIT, 48, 5_5_100, 500000000, 7109337247, , , , , , , , , , , 0, 4069537, 12339, 918124, 15464, 0
QUIT, 48, 500_25_100, 0, 553901921297, , , , , , , , , , , 0, 315499925, 1197363, 183302712, 1781594, 2
QUIT, 48, 5_25_100, 500000000, 5523837254, , , , , , , , , , , 0, 3147724, 11457, 1840819, 17030, 0
QUIT, 48, 500_100_100, 0, 616478812798, , , , , , , , , , , 0, 123929938, 502743, 375567319, 1588478, 2
QUIT, 48, 5_100_100, 500000000, 5923312502, , , , , , , , , , , 0, 3837, 18, 4996145, 15323, 0
